incident_id,timestamp,service_name,environment,severity,incident_title,region,host,log_chunk
INC-301156,2025-01-05T08:20:00,pricing-service,dev,INFO,pricing timeout,IN,host-c,"FYI  -  2025-01-05  08:20:00  INFO    PRICING-SERVICE  STARTING  REQUEST  CORRELATIONID=INC-301156
2025-01-05  08:20:00  WARN    PRICING-SERVICE  TIMEOUT  WHILE  CALLING  PRICING  SERVICE  AFTER  2000MS
2025-01-05  08:20:02  ERROR  PRICING-SERVICE  REQUEST  FAILED  DURING  DOWNSTREAM  CALL
2025-01-05  08:20:02  INFO    GATEWAY  RESPONSE  STATUS=500  PATH=/API/RESOURCE
2025-01-05  08:20:03  INFO    RETRY-HANDLER  RETRYING  ATTEMPT=2"
INC-301157,2025-01-05T08:25:00,pricing-service,prod,INFO,pricing timeout,IN,host-b,"2025-01-05 08:25:00 INFO  pricing-service Starting request correlationId=INC-301157
2025-01-05 08:25:00 WARN  pricing-service Timeout while calling pricing service after 2000ms
2025-01-05 08:25:02 ERROR pricing-service Request failed during downstream call
2025-01-05 08:25:02 INFO  gateway Response status=500 path=/api/resource   Thanks.  "
INC-301158,2025-01-05T08:30:00,pricing-service,qa,INFO,pricing timeout,APAC,host-d,"Please  help  -  2025-01-05  08:30:00  INFO    pricing-service  Starting  request  correlationId=INC-301158
2025-01-05  08:30:00  WARN    pricing-service  Timeout  while  calling  pricing  service  after  2000ms
2025-01-05  08:30:02  ERROR  pricing-service  Request  failed  during  downstream  call
2025-01-05  08:30:02  INFO    gateway  Response  status=500  path=/api/resource
2025-01-05  08:30:03  INFO    retry-handler  Retrying  attempt=2
  Sent  from  mobile."
INC-301159,2025-01-05T08:35:00,document-service,dev,ERROR,s3 upload failure,MEA,host-b,"FYI - 2025-01-05 08:35:00 INFO  document-service Starting request correlationId=INC-301159
2025-01-05 08:35:00 WARN  document-service Upload failed with 403 signature mismatch
2025-01-05 08:35:02 ERROR document-service Request failed during downstream call
2025-01-05 08:35:02 INFO  gateway Response status=500 path=/api/resource   Thanks.  "
INC-301160,2025-01-05T08:40:00,notification-worker,dev,ERROR,null pointer in notification builder,IN,host-d,"Please help - 2025-01-05 08:40:00 INFO  notification-worker Starting request correlationId=INC-301160
2025-01-05 08:40:00 WARN  notification-worker NullPointerException at NotificationComposer
2025-01-05 08:40:02 ERROR notification-worker Request failed during downstream call
2025-01-05 08:40:02 INFO  gateway Response status=500 path=/api/resource
2025-01-05 08:40:03 INFO  retry-handler Retrying attempt=2   Thanks.  "
INC-301161,2025-01-05T08:45:00,gateway,dev,WARN,cache stampede,MEA,host-c,"FYI - 2025-01-05 08:45:00 INFO  GATEWAY STARTING REQUEST CORRELATIONID=INC-301161
2025-01-05 08:45:00 WARN  GATEWAY CACHE MISS BURST CAUSED LATENCY SPIKE
2025-01-05 08:45:02 ERROR GATEWAY REQUEST FAILED DURING DOWNSTREAM CALL
2025-01-05 08:45:02 INFO  GATEWAY RESPONSE STATUS=500 PATH=/API/RESOURCE"
INC-301162,2025-01-05T08:50:00,order-service,dev,INFO,db connection pool exhausted,IN,host-b,"URGENT: 2025-01-05 08:50:00 INFO  order-service Starting request correlationId=INC-301162
2025-01-05 08:50:00 WARN  order-service Failed to obtain JDBC connection
2025-01-05 08:50:02 ERROR order-service Request failed during downstream call
2025-01-05 08:50:02 INFO  gateway Response status=500 path=/api/resource   Thanks.  "
INC-301163,2025-01-05T08:55:00,document-service,qa,WARN,s3 upload failure,MEA,host-b,"Please help - 2025-01-05 08:55:00 INFO  document-service Starting request correlationId=INC-301163
2025-01-05 08:55:00 WARN  document-service Upload failed with 403 signature mismatch
2025-01-05 08:55:02 ERROR document-service Request failed during downstream call
2025-01-05 08:55:02 INFO  gateway Response status=500 path=/api/resource"
INC-301164,2025-01-05T09:00:00,document-service,dev,INFO,s3 upload failure,IN,host-c,"FYI  -  2025-01-05  09:00:00  INFO    DOCUMENT-SERVICE  STARTING  REQUEST  CORRELATIONID=INC-301164
2025-01-05  09:00:00  WARN    DOCUMENT-SERVICE  UPLOAD  FAILED  WITH  403  SIGNATURE  MISMATCH
2025-01-05  09:00:02  ERROR  DOCUMENT-SERVICE  REQUEST  FAILED  DURING  DOWNSTREAM  CALL
2025-01-05  09:00:02  INFO    GATEWAY  RESPONSE  STATUS=500  PATH=/API/RESOURCE
2025-01-05  09:00:03  INFO    RETRY-HANDLER  RETRYING  ATTEMPT=2      THANKS.    "
INC-301165,2025-01-05T09:05:00,notification-worker,qa,ERROR,null pointer in notification builder,APAC,host-b,"2025-01-05 09:05:00 INFO  notification-worker Starting request correlationId=INC-301165
2025-01-05 09:05:00 WARN  notification-worker NullPointerException at NotificationComposer
2025-01-05 09:05:02 ERROR notification-worker Request failed during downstream call
2025-01-05 09:05:02 INFO  gateway Response status=500 path=/api/resource

This is affecting users."
INC-301166,2025-01-05T09:10:00,order-service,prod,ERROR,db connection pool exhausted,MEA,host-c,"URGENT:  2025-01-05  09:10:00  INFO    order-service  Starting  request  correlationId=INC-301166
2025-01-05  09:10:00  WARN    order-service  Failed  to  obtain  JDBC  connection
2025-01-05  09:10:02  ERROR  order-service  Request  failed  during  downstream  call
2025-01-05  09:10:02  INFO    gateway  Response  status=500  path=/api/resource
2025-01-05  09:10:03  INFO    retry-handler  Retrying  attempt=2

This  is  affecting  users."
INC-301167,2025-01-05T09:15:00,gateway,qa,INFO,cache stampede,EU,host-b,"PLEASE HELP - 2025-01-05 09:15:00 INFO  GATEWAY STARTING REQUEST CORRELATIONID=INC-301167
2025-01-05 09:15:00 WARN  GATEWAY CACHE MISS BURST CAUSED LATENCY SPIKE
2025-01-05 09:15:02 ERROR GATEWAY REQUEST FAILED DURING DOWNSTREAM CALL
2025-01-05 09:15:02 INFO  GATEWAY RESPONSE STATUS=500 PATH=/API/RESOURCE
2025-01-05 09:15:03 INFO  RETRY-HANDLER RETRYING ATTEMPT=2"
INC-301168,2025-01-05T09:20:00,gateway,prod,ERROR,cache stampede,US,host-b,"FYI - 2025-01-05 09:20:00 INFO  gateway Starting request correlationId=INC-301168
2025-01-05 09:20:00 WARN  gateway Cache miss burst caused latency spike
2025-01-05 09:20:02 ERROR gateway Request failed during downstream call
2025-01-05 09:20:02 INFO  gateway Response status=500 path=/api/resource
 Sent from mobile."
INC-301169,2025-01-05T09:25:00,gateway,dev,WARN,cache stampede,EU,host-b,"FYI - 2025-01-05 09:25:00 INFO  gateway Starting request correlationId=INC-301169
2025-01-05 09:25:00 WARN  gateway Cache miss burst caused latency spike
2025-01-05 09:25:02 ERROR gateway Request failed during downstream call
2025-01-05 09:25:02 INFO  gateway Response status=500 path=/api/resource
2025-01-05 09:25:03 INFO  retry-handler Retrying attempt=2

This is affecting users."
INC-301170,2025-01-05T09:30:00,order-service,dev,ERROR,db connection pool exhausted,US,host-d,"2025-01-05 09:30:00 INFO  order-service Starting request correlationId=INC-301170
2025-01-05 09:30:00 WARN  order-service Failed to obtain JDBC connection
2025-01-05 09:30:02 ERROR order-service Request failed during downstream call
2025-01-05 09:30:02 INFO  gateway Response status=500 path=/api/resource
2025-01-05 09:30:03 INFO  retry-handler Retrying attempt=2

This is affecting users."
INC-301171,2025-01-05T09:35:00,document-service,dev,ERROR,s3 upload failure,APAC,host-a,"Please help - 2025-01-05 09:35:00 INFO  document-service Starting request correlationId=INC-301171
2025-01-05 09:35:00 WARN  document-service Upload failed with 403 signature mismatch
2025-01-05 09:35:02 ERROR document-service Request failed during downstream call
2025-01-05 09:35:02 INFO  gateway Response status=500 path=/api/resource   Thanks.  "
INC-301172,2025-01-05T09:40:00,order-service,dev,ERROR,db connection pool exhausted,EU,host-a,"HI TEAM,  2025-01-05 09:40:00 INFO  ORDER-SERVICE STARTING REQUEST CORRELATIONID=INC-301172
2025-01-05 09:40:00 WARN  ORDER-SERVICE FAILED TO OBTAIN JDBC CONNECTION
2025-01-05 09:40:02 ERROR ORDER-SERVICE REQUEST FAILED DURING DOWNSTREAM CALL
2025-01-05 09:40:02 INFO  GATEWAY RESPONSE STATUS=500 PATH=/API/RESOURCE

THIS IS AFFECTING USERS."
INC-301173,2025-01-05T09:45:00,document-service,dev,ERROR,s3 upload failure,APAC,host-d,"FYI  -  2025-01-05  09:45:00  INFO    document-service  Starting  request  correlationId=INC-301173
2025-01-05  09:45:00  WARN    document-service  Upload  failed  with  403  signature  mismatch
2025-01-05  09:45:02  ERROR  document-service  Request  failed  during  downstream  call
2025-01-05  09:45:02  INFO    gateway  Response  status=500  path=/api/resource"
INC-301174,2025-01-05T09:50:00,notification-worker,qa,ERROR,null pointer in notification builder,IN,host-c,"URGENT: 2025-01-05 09:50:00 INFO  notification-worker Starting request correlationId=INC-301174
2025-01-05 09:50:00 WARN  notification-worker NullPointerException at NotificationComposer
2025-01-05 09:50:02 ERROR notification-worker Request failed during downstream call
2025-01-05 09:50:02 INFO  gateway Response status=500 path=/api/resource   Thanks.  "
INC-301175,2025-01-05T09:55:00,document-service,prod,INFO,s3 upload failure,EU,host-a,"URGENT: 2025-01-05 09:55:00 INFO  document-service Starting request correlationId=INC-301175
2025-01-05 09:55:00 WARN  document-service Upload failed with 403 signature mismatch
2025-01-05 09:55:02 ERROR document-service Request failed during downstream call
2025-01-05 09:55:02 INFO  gateway Response status=500 path=/api/resource
 Sent from mobile."
INC-301176,2025-01-05T10:00:00,gateway,prod,WARN,cache stampede,APAC,host-c,"2025-01-05 10:00:00 INFO  gateway Starting request correlationId=INC-301176
2025-01-05 10:00:00 WARN  gateway Cache miss burst caused latency spike
2025-01-05 10:00:02 ERROR gateway Request failed during downstream call
2025-01-05 10:00:02 INFO  gateway Response status=500 path=/api/resource

This is affecting users."
INC-301177,2025-01-05T10:05:00,gateway,dev,ERROR,cache stampede,IN,host-b,"Please help - 2025-01-05 10:05:00 INFO  gateway Starting request correlationId=INC-301177
2025-01-05 10:05:00 WARN  gateway Cache miss burst caused latency spike
2025-01-05 10:05:02 ERROR gateway Request failed during downstream call
2025-01-05 10:05:02 INFO  gateway Response status=500 path=/api/resource"
INC-301178,2025-01-05T10:10:00,gateway,dev,WARN,cache stampede,APAC,host-d,"Hi  team,    2025-01-05  10:10:00  INFO    gateway  Starting  request  correlationId=INC-301178
2025-01-05  10:10:00  WARN    gateway  Cache  miss  burst  caused  latency  spike
2025-01-05  10:10:02  ERROR  gateway  Request  failed  during  downstream  call
2025-01-05  10:10:02  INFO    gateway  Response  status=500  path=/api/resource
2025-01-05  10:10:03  INFO    retry-handler  Retrying  attempt=2      Thanks.    "
INC-301179,2025-01-05T10:15:00,gateway,prod,ERROR,cache stampede,IN,host-c,"2025-01-05 10:15:00 INFO  gateway Starting request correlationId=INC-301179
2025-01-05 10:15:00 WARN  gateway Cache miss burst caused latency spike
2025-01-05 10:15:02 ERROR gateway Request failed during downstream call
2025-01-05 10:15:02 INFO  gateway Response status=500 path=/api/resource

This is affecting users."
INC-301180,2025-01-05T10:20:00,order-service,prod,WARN,db connection pool exhausted,US,host-d,"Please help - 2025-01-05 10:20:00 INFO  order-service Starting request correlationId=INC-301180
2025-01-05 10:20:00 WARN  order-service Failed to obtain JDBC connection
2025-01-05 10:20:02 ERROR order-service Request failed during downstream call
2025-01-05 10:20:02 INFO  gateway Response status=500 path=/api/resource
 Sent from mobile."
INC-301181,2025-01-05T10:25:00,pricing-service,dev,WARN,pricing timeout,EU,host-d,"Please help - 2025-01-05 10:25:00 INFO  pricing-service Starting request correlationId=INC-301181
2025-01-05 10:25:00 WARN  pricing-service Timeout while calling pricing service after 2000ms
2025-01-05 10:25:02 ERROR pricing-service Request failed during downstream call
2025-01-05 10:25:02 INFO  gateway Response status=500 path=/api/resource
 Sent from mobile."
INC-301182,2025-01-05T10:30:00,order-service,dev,WARN,db connection pool exhausted,EU,host-b,"Please help - 2025-01-05 10:30:00 INFO  order-service Starting request correlationId=INC-301182
2025-01-05 10:30:00 WARN  order-service Failed to obtain JDBC connection
2025-01-05 10:30:02 ERROR order-service Request failed during downstream call
2025-01-05 10:30:02 INFO  gateway Response status=500 path=/api/resource"
INC-301183,2025-01-05T10:35:00,pricing-service,prod,WARN,pricing timeout,MEA,host-c,"Hi  team,    2025-01-05  10:35:00  INFO    pricing-service  Starting  request  correlationId=INC-301183
2025-01-05  10:35:00  WARN    pricing-service  Timeout  while  calling  pricing  service  after  2000ms
2025-01-05  10:35:02  ERROR  pricing-service  Request  failed  during  downstream  call
2025-01-05  10:35:02  INFO    gateway  Response  status=500  path=/api/resource

This  is  affecting  users."
INC-301184,2025-01-05T10:40:00,document-service,qa,WARN,s3 upload failure,MEA,host-b,"URGENT: 2025-01-05 10:40:00 INFO  document-service Starting request correlationId=INC-301184
2025-01-05 10:40:00 WARN  document-service Upload failed with 403 signature mismatch
2025-01-05 10:40:02 ERROR document-service Request failed during downstream call
2025-01-05 10:40:02 INFO  gateway Response status=500 path=/api/resource
 Sent from mobile."
INC-301185,2025-01-05T10:45:00,order-service,dev,INFO,db connection pool exhausted,IN,host-a,"2025-01-05 10:45:00 INFO  order-service Starting request correlationId=INC-301185
2025-01-05 10:45:00 WARN  order-service Failed to obtain JDBC connection
2025-01-05 10:45:02 ERROR order-service Request failed during downstream call
2025-01-05 10:45:02 INFO  gateway Response status=500 path=/api/resource
2025-01-05 10:45:03 INFO  retry-handler Retrying attempt=2   Thanks.  "
INC-301186,2025-01-05T10:50:00,gateway,prod,INFO,cache stampede,EU,host-a,"URGENT:  2025-01-05  10:50:00  INFO    GATEWAY  STARTING  REQUEST  CORRELATIONID=INC-301186
2025-01-05  10:50:00  WARN    GATEWAY  CACHE  MISS  BURST  CAUSED  LATENCY  SPIKE
2025-01-05  10:50:02  ERROR  GATEWAY  REQUEST  FAILED  DURING  DOWNSTREAM  CALL
2025-01-05  10:50:02  INFO    GATEWAY  RESPONSE  STATUS=500  PATH=/API/RESOURCE"
INC-301187,2025-01-05T10:55:00,order-service,dev,ERROR,db connection pool exhausted,APAC,host-c,"PLEASE HELP - 2025-01-05 10:55:00 INFO  ORDER-SERVICE STARTING REQUEST CORRELATIONID=INC-301187
2025-01-05 10:55:00 WARN  ORDER-SERVICE FAILED TO OBTAIN JDBC CONNECTION
2025-01-05 10:55:02 ERROR ORDER-SERVICE REQUEST FAILED DURING DOWNSTREAM CALL
2025-01-05 10:55:02 INFO  GATEWAY RESPONSE STATUS=500 PATH=/API/RESOURCE
2025-01-05 10:55:03 INFO  RETRY-HANDLER RETRYING ATTEMPT=2

THIS IS AFFECTING USERS."
INC-301188,2025-01-05T11:00:00,notification-worker,prod,WARN,null pointer in notification builder,IN,host-c,"HI TEAM,  2025-01-05 11:00:00 INFO  NOTIFICATION-WORKER STARTING REQUEST CORRELATIONID=INC-301188
2025-01-05 11:00:00 WARN  NOTIFICATION-WORKER NULLPOINTEREXCEPTION AT NOTIFICATIONCOMPOSER
2025-01-05 11:00:02 ERROR NOTIFICATION-WORKER REQUEST FAILED DURING DOWNSTREAM CALL
2025-01-05 11:00:02 INFO  GATEWAY RESPONSE STATUS=500 PATH=/API/RESOURCE   THANKS.  "
INC-301189,2025-01-05T11:05:00,pricing-service,qa,ERROR,pricing timeout,MEA,host-b,"URGENT: 2025-01-05 11:05:00 INFO  pricing-service Starting request correlationId=INC-301189
2025-01-05 11:05:00 WARN  pricing-service Timeout while calling pricing service after 2000ms
2025-01-05 11:05:02 ERROR pricing-service Request failed during downstream call
2025-01-05 11:05:02 INFO  gateway Response status=500 path=/api/resource
2025-01-05 11:05:03 INFO  retry-handler Retrying attempt=2
 Sent from mobile."
INC-301190,2025-01-05T11:10:00,pricing-service,dev,ERROR,pricing timeout,US,host-d,"FYI - 2025-01-05 11:10:00 INFO  pricing-service Starting request correlationId=INC-301190
2025-01-05 11:10:00 WARN  pricing-service Timeout while calling pricing service after 2000ms
2025-01-05 11:10:02 ERROR pricing-service Request failed during downstream call
2025-01-05 11:10:02 INFO  gateway Response status=500 path=/api/resource

This is affecting users."
INC-301191,2025-01-05T11:15:00,document-service,dev,WARN,s3 upload failure,EU,host-b,"URGENT:  2025-01-05  11:15:00  INFO    document-service  Starting  request  correlationId=INC-301191
2025-01-05  11:15:00  WARN    document-service  Upload  failed  with  403  signature  mismatch
2025-01-05  11:15:02  ERROR  document-service  Request  failed  during  downstream  call
2025-01-05  11:15:02  INFO    gateway  Response  status=500  path=/api/resource
  Sent  from  mobile."
INC-301192,2025-01-05T11:20:00,gateway,prod,WARN,cache stampede,EU,host-d,"PLEASE HELP - 2025-01-05 11:20:00 INFO  GATEWAY STARTING REQUEST CORRELATIONID=INC-301192
2025-01-05 11:20:00 WARN  GATEWAY CACHE MISS BURST CAUSED LATENCY SPIKE
2025-01-05 11:20:02 ERROR GATEWAY REQUEST FAILED DURING DOWNSTREAM CALL
2025-01-05 11:20:02 INFO  GATEWAY RESPONSE STATUS=500 PATH=/API/RESOURCE
 SENT FROM MOBILE."
INC-301193,2025-01-05T11:25:00,pricing-service,prod,INFO,pricing timeout,MEA,host-d,"Hi team,  2025-01-05 11:25:00 INFO  pricing-service Starting request correlationId=INC-301193
2025-01-05 11:25:00 WARN  pricing-service Timeout while calling pricing service after 2000ms
2025-01-05 11:25:02 ERROR pricing-service Request failed during downstream call
2025-01-05 11:25:02 INFO  gateway Response status=500 path=/api/resource   Thanks.  "
