requirement_id,received_at,source,product_area,requester_role,raw_requirement_text,business_context,delivery_window,priority_hint
REQ-201127,2025-02-17T07:00:00,email,notifications,product manager,FYI - Please plan a first release for audit export. Primary need: search history. Secondary need: export CSV. Nice to have: view SLA metrics. Need visibility for daily trend charts.,"Hi Team, Needed For Enterprise Rollout Next Quarter. Thanks.",next quarter,low
REQ-201128,2025-02-17T08:00:00,crm_sync,identity,product manager,Please help - Please plan a first release for audit export. Primary need: retry failed jobs. Secondary need: upload documents. Nice to have: export CSV. Need visibility for pending queues and turnaround time. This is affecting users.,FYI - Needed for enterprise rollout next quarter. Thanks.,TBD,high
REQ-201129,2025-02-17T09:00:00,meeting_notes,inventory,sales engineer,URGENT: Please plan a first release for approval workflow. Primary need: export CSV. Secondary need: track status. Nice to have: view SLA metrics. Need visibility for daily trend charts. Thanks.,Please help - Support team gets repeated complaints. Sent from mobile.,1 month,low
REQ-201130,2025-02-17T10:00:00,notion,identity,client stakeholder,"URGENT: We need exception dashboard for identity. Users should be able to comment on review, track status, and upload documents. Admins want failure reasons. Keep v1 simple and web-first. Sent from mobile.",URGENT: Support team gets repeated complaints. Thanks.,TBD,low
REQ-201131,2025-02-17T11:00:00,notion,identity,ops lead,"FYI - We need renewal reminder flow for identity. Users should be able to comment on review, search history, and filter pending items. Admins want pending queues and turnaround time. Keep v1 simple and web-first. This is affecting users.",Needed for enterprise rollout next quarter. Thanks.,TBD,high
REQ-201132,2025-02-17T12:00:00,slack,analytics,client stakeholder,FYI - Client asked for exception dashboard in analytics. The system must support send alerts. It should also allow filter pending items. Reporting should include daily trend charts. This is affecting users.,FYI - Needed for enterprise rollout next quarter.,next quarter,high
REQ-201133,2025-02-17T13:00:00,notion,notifications,engineering manager,Please plan a first release for approval workflow. Primary need: retry failed jobs. Secondary need: track status. Nice to have: search history. Need visibility for failure reasons. Thanks.,URGENT: Leadership wants better visibility before scale-up.,2 weeks,medium
REQ-201134,2025-02-17T14:00:00,meeting_notes,inventory,ops lead,"We need bulk upload for inventory. Users should be able to assign approvers, filter pending items, and retry failed jobs. Admins want pending queues and turnaround time. Keep v1 simple and web-first. Sent from mobile.",Fyi - Needed For Enterprise Rollout Next Quarter. This Is Affecting Users.,next quarter,high
REQ-201135,2025-02-17T15:00:00,email,document workflow,ops lead,FYI - Client asked for renewal reminder flow in document workflow. The system must support track status. It should also allow export CSV. Reporting should include approval bottlenecks. This is affecting users.,"Hi team, Leadership wants better visibility before scale-up. Thanks.",TBD,low
REQ-201136,2025-02-17T16:00:00,meeting_notes,identity,product manager,Please help - Client asked for approval workflow in identity. The system must support assign approvers. It should also allow export CSV. Reporting should include pending queues and turnaround time. This is affecting users.,Please help - Leadership wants better visibility before scale-up. This is affecting users.,TBD,medium
REQ-201137,2025-02-17T17:00:00,notion,document workflow,client stakeholder,"FYI - We need exception dashboard for document workflow. Users should be able to retry failed jobs, search history, and filter pending items. Admins want pending queues and turnaround time. Keep v1 simple and web-first. Thanks.",Fyi - Current Manual Process Is Slow And Error-Prone. Sent From Mobile.,next quarter,high
REQ-201138,2025-02-17T18:00:00,meeting_notes,inventory,product manager,"Hi team, Client asked for approval workflow in inventory. The system must support send alerts. It should also allow retry failed jobs. Reporting should include user-level activity report. Thanks.",URGENT: Leadership wants better visibility before scale-up.,2 weeks,high
REQ-201139,2025-02-17T19:00:00,slack,identity,engineering manager,"Hi team, We need bulk upload for identity. Users should be able to send alerts, upload documents, and filter pending items. Admins want pending queues and turnaround time. Keep v1 simple and web-first.","Hi team, Needed for enterprise rollout next quarter. This is affecting users.",TBD,medium
REQ-201140,2025-02-17T20:00:00,notion,identity,product manager,Please Help - Please Plan A First Release For Self-Service Onboarding. Primary Need: Assign Approvers. Secondary Need: Track Status. Nice To Have: Retry Failed Jobs. Need Visibility For Pending Queues And Turnaround Time.,Please help - Support team gets repeated complaints. This is affecting users.,next quarter,high
REQ-201141,2025-02-17T21:00:00,slack,analytics,engineering manager,"Please help - We need approval workflow for analytics. Users should be able to view SLA metrics, track status, and search history. Admins want approval bottlenecks. Keep v1 simple and web-first. Thanks.",URGENT: Needed for enterprise rollout next quarter. This is affecting users.,next quarter,medium
REQ-201142,2025-02-17T22:00:00,meeting_notes,payments,client stakeholder,Please help - Please plan a first release for audit export. Primary need: view SLA metrics. Secondary need: export CSV. Nice to have: assign approvers. Need visibility for failure reasons. Thanks.,Please help - Current manual process is slow and error-prone.,2 weeks,low
REQ-201143,2025-02-17T23:00:00,meeting_notes,analytics,ops lead,"Hi team, Client asked for exception dashboard in analytics. The system must support export CSV. It should also allow filter pending items. Reporting should include pending queues and turnaround time.","Hi team, Current manual process is slow and error-prone. Sent from mobile.",2 weeks,medium
REQ-201144,2025-02-18T00:00:00,notion,inventory,client stakeholder,"Hi team, We need approval workflow for inventory. Users should be able to track status, view SLA metrics, and comment on review. Admins want daily trend charts. Keep v1 simple and web-first. Sent from mobile.",Please Help - Current Manual Process Is Slow And Error-Prone. Thanks.,2 weeks,high
REQ-201145,2025-02-18T01:00:00,email,inventory,engineering manager,Fyi - Please Plan A First Release For Bulk Upload. Primary Need: Track Status. Secondary Need: Send Alerts. Nice To Have: Filter Pending Items. Need Visibility For Failure Reasons. Thanks.,Please help - Support team gets repeated complaints. Sent from mobile.,TBD,medium
REQ-201146,2025-02-18T02:00:00,notion,analytics,product manager,URGENT: Please plan a first release for exception dashboard. Primary need: retry failed jobs. Secondary need: comment on review. Nice to have: send alerts. Need visibility for user-level activity report. This is affecting users.,URGENT: Leadership wants better visibility before scale-up. Sent from mobile.,2 weeks,low
REQ-201147,2025-02-18T03:00:00,meeting_notes,identity,engineering manager,Client asked for self-service onboarding in identity. The system must support retry failed jobs. It should also allow filter pending items. Reporting should include failure reasons.,"Hi team, Support team gets repeated complaints. Thanks.",next quarter,medium
REQ-201148,2025-02-18T04:00:00,crm_sync,notifications,sales engineer,Client asked for audit export in notifications. The system must support track status. It should also allow export CSV. Reporting should include pending queues and turnaround time. This is affecting users.,"Hi team, Needed for enterprise rollout next quarter. This is affecting users.",1 month,medium
REQ-201149,2025-02-18T05:00:00,email,document workflow,sales engineer,Please help - Please plan a first release for self-service onboarding. Primary need: comment on review. Secondary need: send alerts. Nice to have: search history. Need visibility for failure reasons. Thanks.,Current manual process is slow and error-prone. This is affecting users.,2 weeks,medium
REQ-201150,2025-02-18T06:00:00,email,payments,client stakeholder,Client Asked For Self-Service Onboarding In Payments. The System Must Support Assign Approvers. It Should Also Allow Send Alerts. Reporting Should Include User-Level Activity Report. Thanks.,Please help - Needed for enterprise rollout next quarter. This is affecting users.,1 month,medium
REQ-201151,2025-02-18T07:00:00,slack,identity,client stakeholder,"Hi team, We need bulk upload for identity. Users should be able to export CSV, retry failed jobs, and track status. Admins want daily trend charts. Keep v1 simple and web-first. Sent from mobile.",FYI - Needed for enterprise rollout next quarter.,1 month,high
